number,title,detail_url,dozierende
636-0109-00L,Stem Cells: Biology and Therapeutic Manipulation,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194324&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,T. Schroeder
636-0118-00L,Introduction to Dynamical Systems with Applications to Biology,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192682&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. H. Khammash
636-0119-00L,Introduction to Statistics and R,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193600&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,J. Kuipers
636-0017-00L,Computational Biology,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193579&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"T. Vaughan, C. Magnus, T. Stadler"
636-0007-00L,Computational Systems Biology,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193662&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,J. Stelling
636-0101-00L,Systems Genomics,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193849&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"B. Treutlein, C. Beisel, Z. He"
636-0554-00L,Modelling and Simulation in Drug Development,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193813&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,H.‑M. Kaltenbach
252-0535-00L,Advanced Machine Learning,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192925&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"J. M. Buhmann, C. Cotrini Jimenez"
263-3210-00L,Deep Learning,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193512&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"G. R. Obozinski, F. Perez Cruz"
263-5053-00L,Technology Investing,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193775&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"A. Ilic, A. Devos, M. Gabriel, C. Jurytko"
263-5210-00L,Probabilistic Artificial Intelligence,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193930&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,A. Krause
636-0102-10L,Advanced Bioengineering,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193635&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"S. Panke, P. S. Dittrich, M. Fussenegger, A. Hierlemann, M. H. Khammash, P. Liberali, A. Moor, M. Nash, R. Platt, T. Schroeder, J. Stelling, B. Wicky"
636-0125-00L,Protein Design,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=195719&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,B. Wicky
262-0201-00L,Multimodal Medical AI,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=195722&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. Moor
636-0016-00L,Computational Systems Biology: Stochastic Approaches,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=196738&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"M. H. Khammash, A. Gupta"
636-0126-00L,Multicellular Systems,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=197298&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,P. Liberali
636-0023-00L,Scientific Writing,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194779&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,C. Hamilton
851-0178-00L,Ethics and Scientific Integrity for Doctoral Students,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194644&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,G. Achermann
639-0100-00L,Ethics and Scientific Integrity for Doctoral Students at D-BSSE,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193425&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,J. Kuipers
389-7000-00L,Ethics and Scientific Integrity for Doctoral Students in Health Sciences and Technology,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194746&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"E. Vayena, A. Blasimme"
900-0005-00L,5 Credit Project,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193217&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,
900-0010-00L,10 Credit Project,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193218&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,
900-0015-00L,15 Credit Project,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193740&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,
900-0020-00L,20 Credit Project,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193645&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,
900-0025-00L,25 Credit Project,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194507&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,
900-0030-00L,30 Credit Project,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193654&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,
900-0060-00L,60 Credit Project,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194268&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,
