number,title,detail_url,dozierende
101-0492-00L,Microscopic Modelling and Simulation of Traffic Operations,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193554&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,K. Riehl
101-0491-00L,Agent Based Modeling in Transportation,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193139&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"M. Balac, G. O. Kagho"
101-0469-00L,Strassenverkehrssicherheit,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192951&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"M. Deublein, P. Eberling"
101-0491-10L,Basics of Java and Best Practices for Scientific Computing,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193349&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. Balac
101-0492-00L,Microscopic Modelling and Simulation of Traffic Operations,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193554&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,K. Riehl
101-0469-00L,Strassenverkehrssicherheit,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192951&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"M. Deublein, P. Eberling"
101-0419-02L,Bahninfrastrukturen 2,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194318&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"U. A. Weidmann, M. Kohler, M. J. Manhart"
363-0541-00L,Economic Dynamics and Complexity,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193529&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,L. Verginer
103-0020-00L,Interdisciplinary Project,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194727&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,F. Corman
103-0010-10L,Master's Thesis,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194513&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,
103-0227-00L,Application Development in Cartography,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192667&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,A. Neumann
851-0703-03L,Privates Baurecht,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193157&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"T. Ender, E. Rüegg"
401-0647-00L,Introduction to Mathematical Optimization,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193704&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,D. Adjiashvili
363-0445-00L,Production and Operations Management,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194266&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,T. Netland
701-0565-00L,Grundzüge des Naturgefahrenmanagements,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193768&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,
052-0801-00L,Global History of Urban Design I,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193611&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"T. Avermaete, N. La Hausse de Lalouviere"
101-0187-00L,Structural Reliability and Risk Analysis,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193344&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,S. Marelli
363-0565-00L,Principles of Macroeconomics,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193107&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,J.‑E. Sturm
401-3901-00L,Linear & Combinatorial Optimization,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193687&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,R. Zenklusen
101-0258-00L,River Engineering,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193078&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"V. Weitbrecht, I. Schalko, K. Sperger"
052-0707-00L,Urban Design III,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194255&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"H. Klumpner, F. T. Salva Rocha Franco"
103-0687-00L,Cadastral Systems,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193752&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,J. Lüthy
101-0031-AAL,Systems Engineering,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192634&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,B. T. Adey
101-0515-AAL,Project Management,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193608&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,B. T. Adey
103-0313-AAL,Basics of Spatial Planning and Landscape Development,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194163&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,D. Jerjen
103-0414-AAL,Transport Basics,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193647&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,F. Corman
401-0141-00L,Lineare Algebra,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193166&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. Akka Ginosar
252-0845-00L,Informatik I,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193722&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"M. Lüthi, A. Streich"
701-0243-01L,Biologie III: Ökologie,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192983&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,J. Alexander
151-0223-10L,Technische Mechanik,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193886&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,P. Tiso
401-0241-00L,Analysis I,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192779&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. Akveld
529-2001-02L,Chemie I,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192945&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"J. Cvengros, J. E. E. Buschmann, P. Funck, R. Verel"
102-0004-00L,Einführung Umweltingenieurwissenschaften,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192693&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"P. Molnar, R. Boes, I. Hajnsek, S. Hellweg, J. P. Leitão Correia, M. Maurer, S. Pfister, J. Slomka, J. Wang"
102-0293-00L,Hydrology,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194169&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,P. Passalacqua
101-0203-01L,Hydraulik I,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193093&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,R. Stocker
102-0635-11L,Air Quality Technics,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194867&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,J. Wang
752-4001-00L,Mikrobiologie,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192611&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"M. Schuppler, M. Pilhofer, S. Robinson, G. Velicer"
402-0023-01L,Physics,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194358&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,S. Johnson
103-0233-10L,GIS GZ,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193593&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. Raubal
102-0675-00L,Earth Observation,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193917&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,I. Hajnsek
101-0031-10L,Systems Engineering,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194200&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"B. T. Adey, S. Hässig, D. Zani"
851-0723-10L,Umweltrecht,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194870&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"M. Pflüger, D. Burkhard, A. Gossweiler"
102-0527-10L,Umweltlabor I,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193203&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"D. Braun, L. Biolley, M. Vogt, L. von Känel"
102-0515-01L,Environmental Engineering Seminars,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192974&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"E. Secchi, M. Miotti, Y. Tao"
101-1249-00L,Hydraulics of Engineering Structures,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194498&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"I. Albayrak, C. Streule"
101-0113-10L,Baustatik (für Umweltingenieurwissenschaften),https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192739&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,B. Sudret
102-0215-00L,Siedlungswasserwirtschaft II,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194046&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,P. Staufer
103-0313-00L,Grundzüge der Raum- und Landschaftsentwicklung,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192835&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"D. Jerjen, S. Hauller, F. Inneman"
651-3561-00L,Kryosphäre,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194032&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"M. Huss, D. Farinotti, H. J. Horgan"
701-0479-00L,Umwelt-Fluiddynamik,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192882&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"H. Wernli, L. Papritz"
701-0561-00L,Waldökologie,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194249&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,H. Bugmann
701-0023-00L,Atmosphäre,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194632&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"E. Fischer, U. Lohmann"
701-0475-00L,Atmosphärenphysik,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193649&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,U. Lohmann
102-0535-00L,Lärmbekämpfung,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194292&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,J. M. Wunderli
101-0339-00L,Environmental Geotechnics – Polluted Sites and Waste Disposal,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193500&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. Plötze
701-0501-00L,Pedosphäre,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192577&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,R. Kretzschmar
701-0533-00L,Boden- und Wasserchemie,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193670&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"R. Kretzschmar, D. I. Christl, L. Winkel"
701-0518-00L,Bodenressourcen und Global Change,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194912&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"S. Dötterl, K. Di Bella Meusburger"
151-1633-00L,Energy Conversion,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192941&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"G. Sansavini, S. A. Hosseini, I. Karlin"
151-0221-00L,Introduction to Modeling and Optimization of Sustainable Energy Systems,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194440&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"G. Sansavini, A. Bardow, E. Bargiacchi, E. M. Turan"
102-0000-10L,Exkursionen Umweltingenieurwissenschaften I,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194585&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,J. Wang
102-0000-20L,Exkursionen Umweltingenieurwissenschaften II,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194623&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,J. Wang
102-0006-00L,Bachelor-Arbeit,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194438&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,
102-0307-01L,"Advanced Environmental, Social and Economic Assessments",https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193204&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"A. E. Braunschweig, S. Pfister"
102-0317-03L,Advanced Environmental Assessment (Computer Lab I),https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194066&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,S. Pfister
102-0227-00L,Systems Analysis and Mathematical Modeling in Urban Water Management,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193896&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"E. Morgenroth, M. Maurer"
102-0217-00L,Process Engineering Ia,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194214&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,E. Morgenroth
102-0250-00L,Urban Drainage Planning and Modelling,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192572&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"M. Maurer, U. Karaus, J. P. Leitão Correia, M. Stähle"
102-0377-00L,Air Pollution Modeling and Chemistry,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194556&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"S. Henne, S. M. Pourkiaei, S. Reimann Bhend"
102-0227-00L,Systems Analysis and Mathematical Modeling in Urban Water Management,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193896&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"E. Morgenroth, M. Maurer"
102-0217-00L,Process Engineering Ia,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194214&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,E. Morgenroth
102-0357-00L,Waste Recycling Technologies,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193674&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"M. Haupt, V. Burg"
102-0217-00L,Process Engineering Ia,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194214&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,E. Morgenroth
101-0339-00L,Environmental Geotechnics – Polluted Sites and Waste Disposal,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193500&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. Plötze
102-0307-01L,"Advanced Environmental, Social and Economic Assessments",https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193204&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"A. E. Braunschweig, S. Pfister"
102-0317-03L,Advanced Environmental Assessment (Computer Lab I),https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194066&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,S. Pfister
102-0357-00L,Waste Recycling Technologies,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193674&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"M. Haupt, V. Burg"
102-0217-00L,Process Engineering Ia,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194214&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,E. Morgenroth
101-0339-00L,Environmental Geotechnics – Polluted Sites and Waste Disposal,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193500&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. Plötze
102-0468-10L,Watershed Modelling,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193828&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,P. Molnar
101-0267-01L,Numerical Hydraulics,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193020&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"E. Secchi, D. F. Vetsch"
102-0259-00L,Ecohydraulics and Habitat Modelling,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193928&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"R. Stocker, K.‑D. Jorde, L. G. Martins da Silva, A. Siviglia"
103-0347-00L,Landscape Planning and Environmental Systems,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192752&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,A. Grêt-Regamey
102-0287-00L,River Basin Erosion,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193759&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,P. Molnar
102-0468-10L,Watershed Modelling,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193828&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,P. Molnar
101-0267-01L,Numerical Hydraulics,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193020&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"E. Secchi, D. F. Vetsch"
102-0259-00L,Ecohydraulics and Habitat Modelling,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193928&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"R. Stocker, K.‑D. Jorde, L. G. Martins da Silva, A. Siviglia"
101-0247-01L,Hydraulic Engineering II,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193760&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,R. Boes
101-0258-00L,River Engineering,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193078&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"V. Weitbrecht, I. Schalko, K. Sperger"
102-0287-00L,River Basin Erosion,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193759&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,P. Molnar
102-0468-10L,Watershed Modelling,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193828&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,P. Molnar
102-0999-00L,Project Work,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194683&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,
102-0377-00L,Air Pollution Modeling and Chemistry,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194556&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"S. Henne, S. M. Pourkiaei, S. Reimann Bhend"
102-0307-01L,"Advanced Environmental, Social and Economic Assessments",https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193204&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"A. E. Braunschweig, S. Pfister"
102-0317-03L,Advanced Environmental Assessment (Computer Lab I),https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194066&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,S. Pfister
101-0267-01L,Numerical Hydraulics,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193020&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"E. Secchi, D. F. Vetsch"
102-0259-00L,Ecohydraulics and Habitat Modelling,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193928&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"R. Stocker, K.‑D. Jorde, L. G. Martins da Silva, A. Siviglia"
101-0247-01L,Hydraulic Engineering II,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193760&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,R. Boes
103-0347-00L,Landscape Planning and Environmental Systems,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192752&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,A. Grêt-Regamey
102-0287-00L,River Basin Erosion,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193759&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,P. Molnar
102-0627-00L,Applied Radar Remote Sensing,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194569&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,O. Frey
102-0617-00L,Basics and Principles of Radar Remote Sensing for Environmental Applications,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193526&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,I. Hajnsek
101-0258-00L,River Engineering,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193078&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"V. Weitbrecht, I. Schalko, K. Sperger"
102-0287-00L,River Basin Erosion,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193759&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,P. Molnar
701-0535-00L,Environmental Soil Physics/Vadose Zone Hydrology,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193061&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"A. Carminati, P. U. Lehmann Grunder"
701-1343-00L,Soil-Plant Water Relations,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192501&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,A. Carminati
102-0227-00L,Systems Analysis and Mathematical Modeling in Urban Water Management,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193896&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"E. Morgenroth, M. Maurer"
102-0217-00L,Process Engineering Ia,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194214&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,E. Morgenroth
102-0217-00L,Process Engineering Ia,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194214&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,E. Morgenroth
102-0357-00L,Waste Recycling Technologies,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193674&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"M. Haupt, V. Burg"
101-0339-00L,Environmental Geotechnics – Polluted Sites and Waste Disposal,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193500&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. Plötze
102-0250-00L,Urban Drainage Planning and Modelling,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192572&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"M. Maurer, U. Karaus, J. P. Leitão Correia, M. Stähle"
102-0468-10L,Watershed Modelling,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193828&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,P. Molnar
102-0527-00L,Experimental and Computer Laboratory I (Year Course),https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194089&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"D. Braun, M. Floriancic, S. Frei, P. U. Lehmann Grunder, B. Lüthi, I. Nicholson Thomas, S. Pfister, F. Rüsch, S. Strub, D. F. Vetsch, L. von Känel"
103-0347-70L,Supplementary Course to Project LAND within Experimental and Computer Lab. I,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194164&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,D. Braun
